"timestamp,aqi,pm2_5,pm10,temperature,humidity,wind_speed",timestamp,aqi,pm2_5,pm10,temperature,humidity,wind_speed
,2025-06-18 15:11:38,4.0,24.36,110.87,32.9,55.0,9.26
,2025-06-18 20:11:38,3.0,17.98,81.17,29.9,70.0,5.66
,2025-06-19 01:11:38,3.0,22.5,98.45,29.9,70.0,4.12
,2025-06-19 06:11:38,3.0,20.52,93.54,29.9,70.0,8.75
,2025-06-19 11:11:38,3.0,19.88,89.12,33.9,49.0,10.29
,2025-06-19 16:11:38,3.0,19.53,87.34,33.9,52.0,11.32
,2025-06-19 21:11:38,3.0,21.04,86.88,29.9,74.0,7.2
,2025-06-20 02:11:38,4.0,26.93,111.33,29.9,74.0,8.23
,2025-06-20 07:11:38,4.0,28.3,123.05,30.9,66.0,7.2
,2025-06-20 12:11:38,4.0,27.64,123.09,31.9,62.0,7.72
,2025-06-20 17:11:38,4.0,25.09,108.38,31.9,62.0,8.23
,2025-06-20 22:11:38,4.0,26.9,112.44,30.9,74.0,7.2
,2025-06-21 03:11:38,4.0,29.69,130.68,29.9,79.0,6.17
,2025-06-21 08:11:38,4.0,25.15,118.79,29.9,79.0,4.12
,2025-06-21 13:11:38,4.0,23.67,113.86,33.9,52.0,8.75
,2025-06-21 18:11:38,4.0,24.08,110.97,31.9,66.0,7.72
,2025-06-21 23:11:38,4.0,30.41,139.57,29.9,79.0,5.66
,2025-06-22 04:11:38,4.0,35.16,171.36,29.9,79.0,5.14
,2025-06-22 09:11:38,4.0,29.62,141.4,30.9,74.0,7.72
,2025-06-22 14:11:38,4.0,30.5,144.28,33.9,52.0,7.72
,2025-06-22 19:11:38,4.0,29.05,136.01,30.9,70.0,7.2
,2025-06-23 00:11:38,4.0,33.16,145.58,29.9,79.0,5.66
,2025-06-23 05:11:38,4.0,34.48,150.57,28.9,84.0,3.09
,2025-06-23 10:11:38,4.0,34.99,155.69,32.9,58.0,6.17
,2025-06-23 15:11:38,4.0,33.7,152.53,33.9,55.0,6.17
,2025-06-23 20:11:38,4.0,30.62,136.56,30.9,70.0,6.17
,2025-06-24 01:11:38,4.0,33.1,142.7,29.9,74.0,4.63
,2025-06-24 06:11:38,4.0,30.11,130.74,29.9,74.0,4.63
,2025-06-24 11:11:38,4.0,32.4,141.28,33.9,52.0,5.14
,2025-06-24 16:11:38,4.0,32.59,144.17,32.9,55.0,4.63
,2025-06-24 21:11:38,4.0,34.94,143.26,29.9,74.0,4.12
,2025-06-25 02:11:38,4.0,40.85,153.11,29.9,74.0,4.12
,2025-06-25 07:11:38,4.0,44.24,159.31,29.9,79.0,4.12
,2025-06-25 12:11:38,4.0,40.45,158.36,31.9,62.0,5.14
,2025-06-25 17:11:38,4.0,37.07,164.12,31.9,62.0,5.14
,2025-06-25 22:11:38,4.0,37.9,182.5,29.9,79.0,3.09
,2025-06-26 03:11:38,5.0,41.6,205.96,29.9,79.0,0.0
,2025-06-26 08:11:38,5.0,48.41,221.79,31.9,74.0,2.06
,2025-06-26 13:11:38,4.0,45.97,193.96,35.9,49.0,5.14
,2025-06-26 18:11:38,4.0,41.77,166.33,32.9,55.0,5.66
,2025-06-26 23:11:38,4.0,39.72,197.32,27.9,78.0,2.57
,2025-06-27 04:11:38,5.0,54.1,337.26,28.9,84.0,0.0
,2025-06-27 09:11:38,4.0,43.11,161.86,29.9,74.0,2.57
,2025-06-27 14:11:38,4.0,45.44,188.15,27.9,83.0,4.12
,2025-06-27 19:11:38,3.0,30.74,70.5,27.9,83.0,2.57
,2025-06-28 00:11:38,2.0,19.35,34.0,27.9,89.0,0.0
,2025-06-28 05:11:38,2.0,14.41,19.65,27.9,89.0,1.54
,2025-06-28 10:11:38,2.0,10.8,14.77,29.9,74.0,0.0
,2025-06-28 15:11:38,2.0,9.65,13.88,27.9,89.0,4.12
,2025-06-28 20:11:38,1.0,7.82,10.55,26.9,94.0,3.09
,2025-06-29 01:11:38,1.0,9.68,12.2,27.9,89.0,4.12
,2025-06-29 06:11:38,1.0,9.71,12.54,27.9,89.0,2.06
,2025-06-29 11:11:38,2.0,12.35,16.06,30.9,70.0,2.57
,2025-06-29 16:11:38,2.0,11.17,15.64,31.9,62.0,6.69
,2025-06-29 21:11:38,2.0,10.77,20.8,29.9,74.0,3.09
,2025-06-30 02:11:38,2.0,14.3,32.2,29.9,74.0,4.63
,2025-06-30 07:11:38,3.0,20.65,75.89,29.9,79.0,5.14
,2025-06-30 12:11:38,4.0,24.84,120.7,33.9,55.0,10.29
,2025-06-30 17:11:38,4.0,23.18,107.66,31.9,62.0,8.23
,2025-06-30 22:11:38,4.0,21.71,107.46,29.9,79.0,5.14
,2025-07-01 03:11:38,3.0,18.65,80.07,28.9,79.0,4.63
,2025-07-01 08:11:38,3.0,16.61,72.33,30.9,74.0,5.66
,2025-07-01 13:11:38,3.0,17.86,85.03,33.9,52.0,6.17
,2025-07-01 18:11:38,3.0,21.08,95.69,30.9,66.0,6.17
,2025-07-01 23:11:38,3.0,20.13,90.37,29.9,74.0,5.66
,2025-07-02 04:11:38,3.0,16.5,71.97,29.9,74.0,5.14
,2025-07-02 09:11:38,3.0,16.48,65.58,31.9,62.0,3.09
,2025-07-02 14:11:38,3.0,17.08,74.93,33.9,49.0,8.23
,2025-07-02 19:11:38,3.0,17.53,71.68,30.9,70.0,5.14
,2025-07-03 00:11:38,3.0,18.4,80.89,27.9,83.0,5.14
,2025-07-03 05:11:38,3.0,17.4,66.36,28.9,79.0,3.09
,2025-07-03 10:11:38,3.0,17.3,70.87,30.9,66.0,5.14
,2025-07-03 15:11:38,3.0,18.62,79.83,32.9,55.0,7.2
,2025-07-03 20:11:38,3.0,19.85,80.89,29.9,74.0,4.12
,2025-07-04 01:11:38,3.0,20.28,75.94,29.9,74.0,3.6
,2025-07-04 06:11:38,3.0,24.64,82.93,28.9,84.0,4.12
,2025-07-04 11:11:38,3.0,26.08,88.19,32.9,62.0,3.6
,2025-07-04 16:11:38,3.0,28.59,90.14,32.9,62.0,7.72
,2025-07-04 21:11:38,4.0,32.7,119.11,29.9,79.0,4.63
,2025-07-05 02:11:38,4.0,30.79,130.29,29.9,74.0,5.14
,2025-07-05 07:11:38,4.0,29.7,108.81,29.9,79.0,4.12
,2025-07-05 12:11:38,4.0,39.07,171.18,31.9,66.0,8.23
,2025-07-05 17:11:38,4.0,41.55,171.41,31.9,66.0,5.14
,2025-07-05 22:11:38,3.0,28.53,94.5,29.9,79.0,3.6
,2025-07-06 03:11:38,4.0,36.69,140.76,29.9,79.0,6.17
,2025-07-06 08:11:38,4.0,35.71,176.5,30.9,70.0,6.17
,2025-07-06 13:11:38,4.0,29.08,142.97,31.9,58.0,6.17
,2025-07-06 18:11:38,4.0,30.75,146.86,30.9,70.0,5.66
,2025-07-06 23:11:38,5.0,39.48,203.48,29.9,74.0,4.12
,2025-07-07 04:11:38,4.0,38.01,181.18,28.9,79.0,2.06
,2025-07-07 09:11:38,4.0,36.71,183.24,30.9,70.0,5.14
,2025-07-07 14:11:38,4.0,34.36,158.8,32.9,58.0,2.57
,2025-07-07 19:11:38,4.0,31.56,133.62,30.9,66.0,4.63
,2025-07-08 00:11:38,4.0,40.19,175.88,29.9,79.0,2.57
,2025-07-08 05:11:38,4.0,41.24,169.02,28.9,79.0,1.54
,2025-07-08 10:11:38,4.0,37.7,152.19,32.9,58.0,4.12
,2025-07-08 15:11:38,4.0,28.67,116.35,33.9,52.0,4.12
,2025-07-08 20:11:38,3.0,25.95,95.78,30.9,66.0,4.12
,2025-07-09 01:11:38,4.0,29.79,137.7,29.9,70.0,4.12
,2025-07-09 06:11:38,4.0,32.83,180.99,29.9,74.0,2.06
,2025-07-09 11:11:38,4.0,32.38,168.78,31.9,66.0,5.66
,2025-07-09 16:11:38,4.0,31.92,173.24,32.9,55.0,5.14
,2025-07-09 21:11:38,4.0,30.8,141.41,30.9,74.0,4.12
,2025-07-10 02:11:38,4.0,31.08,132.14,29.9,79.0,5.14
,2025-07-10 07:11:38,4.0,26.56,121.98,29.26,78.0,3.65
,2025-07-10 12:11:38,4.0,24.16,116.72,32.9,58.0,5.66
,2025-07-10 17:11:38,4.0,24.68,121.17,31.9,62.0,3.09
,2025-07-10 22:11:38,4.0,23.28,107.1,29.9,74.0,3.09
,2025-07-11 03:11:38,4.0,24.22,111.49,29.9,79.0,3.09
,2025-07-11 08:11:38,3.0,19.79,88.18,30.9,70.0,1.54
,2025-07-11 13:11:38,3.0,14.69,64.13,33.9,52.0,5.66
,2025-07-11 18:11:38,3.0,14.11,62.25,32.9,55.0,5.66
,2025-07-11 23:11:38,3.0,14.79,63.79,29.9,70.0,4.12
,2025-07-12 04:11:38,3.0,15.57,62.0,28.9,74.0,3.09
,2025-07-12 09:11:38,3.0,18.04,71.86,31.9,58.0,4.63
,2025-07-12 14:11:38,3.0,17.57,71.99,33.9,52.0,6.17
,2025-07-12 19:11:38,3.0,13.96,55.89,30.9,66.0,4.12
,2025-07-13 00:11:38,3.0,13.93,55.67,29.9,74.0,7.72
,2025-07-13 05:11:38,3.0,15.28,63.32,28.9,74.0,5.14
,2025-07-13 10:11:38,3.0,17.43,64.4,33.9,49.0,6.17
,2025-07-13 15:11:38,3.0,20.81,83.18,31.9,62.0,7.2
,2025-07-13 20:11:38,3.0,18.67,79.74,29.9,74.0,5.14
,2025-07-14 01:11:38,3.0,19.13,82.75,29.9,70.0,5.14
,2025-07-14 06:11:38,3.0,23.17,90.47,28.9,79.0,5.14
,2025-07-14 11:11:38,4.0,27.66,112.91,32.9,62.0,5.14
,2025-07-14 16:11:38,4.0,25.73,113.83,32.9,62.0,10.29
,2025-07-14 21:11:38,4.0,23.46,111.22,29.9,74.0,4.12
,2025-07-15 02:11:38,4.0,25.0,106.6,29.9,70.0,3.09
,2025-07-15 07:11:38,4.0,25.6,110.63,28.64,77.0,6.53
,2025-07-15 12:11:38,4.0,24.3,107.88,33.9,52.0,7.2
,2025-07-15 17:11:38,4.0,22.96,104.26,31.9,55.0,6.17
,2025-07-15 22:11:38,4.0,24.39,108.43,29.9,70.0,7.72
,2025-07-16 03:11:38,4.0,28.89,127.73,28.9,74.0,3.09
,2025-07-16 08:11:38,4.0,30.0,132.19,30.9,58.0,3.09
,2025-07-16 13:11:38,4.0,26.46,114.85,33.9,49.0,7.72
,2025-07-16 18:11:38,4.0,24.14,107.5,32.9,52.0,6.17
,2025-07-16 23:11:38,4.0,25.9,114.49,29.9,70.0,3.09
,2025-07-17 04:11:38,4.0,29.76,124.01,28.9,74.0,4.12
,2025-07-17 09:11:38,4.0,28.35,121.27,31.9,55.0,3.09
,2025-07-17 14:11:38,4.0,24.82,114.72,33.9,49.0,8.23
,2025-07-17 19:11:38,4.0,21.97,102.76,30.9,62.0,4.12
,2025-07-18 00:11:38,3.0,20.08,91.95,29.9,66.0,3.09
,2025-07-18 05:11:38,3.0,23.05,99.88,29.9,70.0,2.06
,2025-07-18 10:11:38,3.0,21.67,88.61,33.9,49.0,6.17
,2025-07-18 15:11:38,3.0,20.11,79.2,33.9,46.0,7.72
,2025-07-18 20:11:38,3.0,18.98,81.03,29.9,62.0,6.17
,2025-07-19 01:11:38,3.0,19.5,80.35,28.9,74.0,4.12
,2025-07-19 06:11:38,3.0,20.89,78.9,29.9,70.0,3.6
,2025-07-19 11:11:38,3.0,22.21,77.68,32.9,55.0,7.2
,2025-07-19 16:11:38,3.0,20.34,75.17,31.9,62.0,7.72
,2025-07-19 21:11:38,3.0,13.75,55.95,29.9,70.0,6.69
,2025-07-20 02:11:38,3.0,14.57,60.31,29.9,66.0,6.17
,2025-07-20 07:11:38,3.0,16.05,66.49,28.9,79.0,1.54
,2025-07-20 12:11:38,3.0,21.74,92.46,32.9,58.0,5.14
,2025-07-20 17:11:38,4.0,22.31,100.46,31.9,62.0,6.17
,2025-07-20 22:11:38,4.0,22.84,102.76,29.9,74.0,5.14
,2025-07-21 03:11:38,4.0,28.78,134.18,28.9,79.0,4.63
,2025-07-21 08:11:38,3.0,24.82,89.82,30.9,66.0,4.12
,2025-07-21 13:11:38,3.0,18.97,67.3,34.9,43.0,6.69
,2025-07-21 18:11:38,3.0,17.7,70.52,31.9,55.0,5.14
,2025-07-21 23:11:38,3.0,17.24,70.52,29.9,70.0,3.6
,2025-07-22 04:11:38,3.0,17.19,75.48,29.9,66.0,2.57
,2025-07-22 09:11:38,3.0,14.89,56.07,30.9,62.0,6.17
,2025-07-22 14:11:38,2.0,13.73,49.78,32.9,52.0,8.23
,2025-07-22 19:11:38,2.0,13.33,43.57,29.9,70.0,8.23
,2025-07-23 00:11:38,3.0,14.93,53.48,28.9,74.0,7.72
,2025-07-23 05:11:38,3.0,14.33,51.27,28.9,74.0,7.2
,2025-07-23 10:11:38,3.0,16.4,64.77,30.9,70.0,8.23
,2025-07-23 15:11:38,3.0,17.98,77.24,31.9,58.0,8.23
,2025-07-23 20:11:38,3.0,14.9,63.5,29.9,70.0,7.72
,2025-07-24 01:11:38,4.0,27.1,115.73,28.9,74.0,7.72
,2025-07-24 06:11:38,3.0,21.26,88.89,28.9,74.0,5.14
,2025-07-24 11:11:38,3.0,21.57,88.52,32.9,55.0,5.66
,2025-07-24 16:11:38,3.0,23.04,96.32,32.9,55.0,6.17
,2025-07-24 21:11:38,3.0,19.94,82.03,29.9,66.0,4.63
,2025-07-25 02:11:38,4.0,28.41,111.87,28.9,70.0,4.63
,2025-07-25 07:11:38,4.0,26.01,101.27,29.9,70.0,2.06
,2025-07-25 12:11:38,4.0,25.82,110.82,32.9,55.0,5.14
,2025-07-25 17:11:38,3.0,24.47,92.09,32.9,52.0,7.72
,2025-07-25 22:11:38,4.0,27.83,103.5,29.9,70.0,5.66
,2025-07-26 03:11:38,4.0,31.35,102.0,29.9,70.0,5.66
,2025-07-26 08:11:38,4.0,28.47,109.06,29.9,66.0,5.14
,2025-07-26 13:11:38,3.0,24.88,88.05,32.9,55.0,7.72
,2025-07-26 18:11:38,4.0,29.73,124.5,29.9,62.0,6.17
,2025-07-26 23:11:38,4.0,38.63,177.56,28.9,70.0,6.17
,2025-07-27 04:11:38,4.0,34.61,166.76,28.9,70.0,5.66
,2025-07-27 09:11:38,4.0,28.82,144.77,30.9,66.0,6.17
,2025-07-27 14:11:38,4.0,28.51,144.34,32.9,55.0,8.23
,2025-07-27 19:11:38,4.0,34.41,174.17,29.9,66.0,5.14
,2025-07-28 00:11:38,4.0,33.34,175.81,28.9,70.0,4.63
,2025-07-28 05:11:38,4.0,29.12,150.72,27.9,78.0,5.14
,2025-07-28 10:11:38,4.0,27.5,138.5,30.9,66.0,7.72
,2025-07-28 15:11:38,4.0,27.98,141.33,29.9,70.0,9.77
,2025-07-28 20:11:38,4.0,33.02,169.52,28.9,74.0,7.72
,2025-07-29 01:11:38,4.0,28.59,145.26,28.9,79.0,7.2
,2025-07-29 06:11:38,4.0,23.44,114.45,28.9,79.0,6.69
,2025-07-29 11:11:38,4.0,24.41,121.39,29.9,66.0,9.26
,2025-07-29 16:11:38,4.0,30.11,148.04,30.9,58.0,8.23
,2025-07-29 21:11:38,4.0,36.82,182.09,28.9,70.0,8.75
,2025-07-30 02:11:38,4.0,31.94,153.78,27.9,74.0,6.17
,2025-07-30 07:11:38,4.0,31.48,154.07,28.9,70.0,7.72
,2025-07-30 12:11:38,4.0,32.15,159.12,30.9,66.0,5.66
,2025-07-30 17:11:38,4.0,36.92,160.45,29.9,70.0,6.17
,2025-07-30 22:11:38,4.0,42.13,173.0,28.9,74.0,4.63
,2025-07-31 03:11:38,4.0,32.93,150.18,28.9,70.0,4.63
,2025-07-31 08:11:38,4.0,29.18,138.39,29.9,70.0,5.14
,2025-07-31 13:11:38,4.0,29.63,133.11,31.9,55.0,7.2
,2025-07-31 18:11:38,4.0,30.08,139.69,29.9,62.0,4.63
,2025-07-31 23:11:38,4.0,31.92,147.74,28.9,74.0,2.57
,2025-08-01 04:11:38,4.0,27.61,129.85,28.9,74.0,5.14
,2025-08-01 09:11:38,3.0,19.66,73.25,27.9,83.0,7.2
,2025-08-01 14:11:38,3.0,19.96,67.95,32.9,49.0,6.17
,2025-08-01 19:11:38,3.0,23.17,98.04,28.9,74.0,6.69
,2025-08-02 00:11:38,4.0,24.54,113.92,28.9,70.0,4.63
,2025-08-02 05:11:38,3.0,17.85,68.08,27.9,74.0,5.14
,2025-08-02 10:11:38,3.0,17.23,60.09,29.9,66.0,7.2
,2025-08-02 15:11:38,3.0,16.85,64.84,31.9,55.0,8.75
,2025-08-02 20:11:38,3.0,16.55,61.7,28.9,65.0,5.14
,2025-08-03 01:11:38,3.0,20.7,78.08,28.9,70.0,7.2
,2025-08-03 06:11:38,3.0,18.73,65.33,27.9,74.0,4.12
,2025-08-03 11:11:38,3.0,19.13,79.16,30.9,62.0,7.2
,2025-08-03 16:11:38,3.0,15.48,68.1,30.9,58.0,7.2
,2025-08-03 21:11:38,2.0,13.47,49.97,28.9,65.0,4.12
,2025-08-04 02:11:38,3.0,14.21,50.48,27.9,74.0,5.14
,2025-08-04 07:11:38,2.0,12.67,46.9,28.9,74.0,5.14
,2025-08-04 12:11:38,2.0,11.22,44.97,31.9,48.0,8.75
,2025-08-04 17:11:38,2.0,9.99,39.48,29.9,54.0,7.2
,2025-08-04 22:11:38,2.0,11.23,40.22,28.9,65.0,5.14
,2025-08-05 03:11:38,3.0,13.35,52.49,27.9,74.0,7.2
,2025-08-05 08:11:38,2.0,11.66,46.32,27.9,74.0,6.69
,2025-08-05 13:11:38,2.0,11.23,44.7,30.9,55.0,7.72
,2025-08-05 18:11:38,2.0,10.26,40.95,28.9,61.0,7.72
,2025-08-05 23:11:38,3.0,11.97,50.03,27.9,74.0,4.63
,2025-08-06 04:11:38,3.0,13.74,59.63,26.9,83.0,7.2
,2025-08-06 09:11:38,3.0,12.15,53.38,28.9,70.0,5.14
,2025-08-06 14:11:38,2.0,10.09,37.3,32.9,46.0,8.23
,2025-08-06 19:11:38,2.0,10.51,36.01,28.9,65.0,8.75
,2025-08-07 00:11:38,2.0,10.83,37.7,27.9,74.0,5.14
,2025-08-07 05:11:38,2.0,13.03,45.56,27.9,74.0,4.12
,2025-08-07 10:11:38,3.0,15.99,67.22,31.9,55.0,6.17
,2025-08-07 15:11:38,3.0,13.71,62.07,32.9,46.0,6.17
,2025-08-07 20:11:38,2.0,10.13,40.93,28.9,65.0,8.75
,2025-08-08 01:11:38,2.0,9.48,35.24,27.9,69.0,4.12
,2025-08-08 06:11:38,2.0,9.8,32.84,27.9,69.0,4.12
,2025-08-08 11:11:38,2.0,12.28,48.73,32.9,49.0,9.26
,2025-08-08 16:11:38,3.0,12.49,58.41,32.9,46.0,9.77
,2025-08-08 21:11:38,2.0,10.01,44.02,28.9,58.0,6.69
,2025-08-09 02:11:38,2.0,9.1,36.11,27.9,69.0,5.14
,2025-08-09 07:11:38,2.0,9.0,34.5,28.9,65.0,3.09
,2025-08-09 12:11:38,2.0,11.71,49.46,31.9,51.0,10.29
,2025-08-09 17:11:38,3.0,12.72,61.52,29.9,58.0,9.26
,2025-08-09 22:11:38,3.0,10.71,51.12,27.9,69.0,6.69
,2025-08-10 03:11:38,2.0,8.4,36.09,27.9,74.0,5.14
,2025-08-10 08:11:38,2.0,9.51,32.88,27.9,78.0,4.12
,2025-08-10 13:11:38,2.0,11.72,46.11,32.9,49.0,7.72
,2025-08-10 18:11:38,3.0,12.12,53.98,28.9,61.0,7.72
,2025-08-10 23:11:38,2.0,9.19,37.38,27.9,74.0,6.69
,2025-08-11 04:11:38,2.0,7.97,28.4,27.9,74.0,5.66
,2025-08-11 09:11:38,2.0,9.45,34.6,28.9,70.0,7.72
,2025-08-11 14:11:38,3.0,11.72,50.07,29.9,62.0,9.26
,2025-08-11 19:11:38,2.0,9.65,42.63,27.9,74.0,6.17
,2025-08-12 00:11:38,2.0,11.07,47.55,26.9,74.0,4.63
,2025-08-12 05:11:38,2.0,11.33,49.15,26.9,74.0,6.17
,2025-08-12 10:11:38,3.0,13.75,62.49,28.9,70.0,6.69
,2025-08-12 15:11:38,3.0,13.32,61.44,29.9,62.0,8.23
,2025-08-12 20:11:38,3.0,13.72,60.74,27.9,74.0,6.17
,2025-08-13 01:11:38,3.0,16.89,73.96,27.9,78.0,4.12
,2025-08-13 06:11:38,4.0,21.57,101.01,26.9,78.0,4.63
,2025-08-13 11:11:38,4.0,21.49,103.68,29.9,70.0,5.66
,2025-08-13 16:11:38,3.0,19.66,95.0,29.9,66.0,5.66
,2025-08-13 21:11:38,3.0,19.94,92.82,28.9,70.0,3.6
,2025-08-14 02:11:38,3.0,20.21,93.43,26.9,78.0,2.06
,2025-08-14 07:11:38,3.0,21.16,96.47,27.9,78.0,2.06
,2025-08-14 12:11:38,3.0,20.39,90.76,32.9,52.0,4.12
,2025-08-14 17:11:38,3.0,19.63,86.14,29.9,66.0,4.12
,2025-08-14 22:11:38,3.0,18.26,80.34,28.9,65.0,4.12
,2025-08-15 03:11:38,3.0,17.17,72.95,27.9,74.0,2.57
,2025-08-15 08:11:38,3.0,15.47,55.8,28.9,79.0,3.09
,2025-08-15 13:11:38,3.0,15.65,52.39,34.9,43.0,2.06
,2025-08-15 18:11:38,3.0,18.02,60.32,31.9,51.0,5.14
,2025-08-15 23:11:38,3.0,16.12,59.22,28.9,74.0,3.6
,2025-08-16 04:11:38,2.0,13.74,47.97,28.9,65.0,2.06
,2025-08-16 09:11:38,2.0,13.56,44.73,32.9,52.0,2.06
,2025-08-16 14:11:38,2.0,13.45,42.09,34.9,49.0,7.2
,2025-08-16 19:11:38,2.0,14.21,40.83,30.9,62.0,5.14
,2025-08-17 00:11:38,2.0,13.93,40.28,28.9,70.0,4.12
,2025-08-17 05:11:38,2.0,12.3,36.03,28.9,79.0,3.6
,2025-08-17 10:11:38,2.0,13.67,41.18,32.9,58.0,3.09
,2025-08-17 15:11:38,2.0,13.74,40.6,34.9,46.0,6.17
,2025-08-17 20:11:38,2.0,12.22,34.83,31.9,62.0,3.09
,2025-08-18 01:11:38,2.0,10.67,27.61,29.9,70.0,2.06
,2025-08-18 06:11:38,2.0,10.91,25.62,28.9,84.0,1.54
,2025-08-18 11:11:38,2.0,11.51,27.89,31.9,58.0,5.14
,2025-08-18 16:11:38,2.0,11.99,28.49,34.9,49.0,6.69
,2025-08-18 21:11:38,2.0,11.61,25.36,29.9,74.0,2.06
,2025-08-19 02:11:38,2.0,13.43,25.14,29.9,66.0,1.54
,2025-08-19 07:11:38,2.0,10.74,16.29,28.9,79.0,2.57
,2025-08-19 12:11:38,1.0,8.37,11.18,32.9,66.0,3.6
,2025-08-19 17:11:38,1.0,8.87,12.19,26.9,89.0,3.6
,2025-08-19 22:11:38,2.0,12.2,26.68,25.9,94.0,3.6
,2025-08-20 03:11:38,2.0,11.91,26.52,26.9,89.0,2.06
,2025-08-20 08:11:38,2.0,10.62,17.11,28.9,79.0,3.09
,2025-08-20 13:11:38,1.0,6.42,10.53,34.9,59.0,4.12
,2025-08-20 18:11:38,1.0,9.24,15.89,27.9,74.0,2.06
,2025-08-20 23:11:38,2.0,11.38,18.42,24.9,94.0,2.06
,2025-08-21 04:11:38,1.0,8.58,12.56,25.9,89.0,2.06
,2025-08-21 09:11:38,1.0,7.41,10.33,28.9,74.0,2.57
,2025-08-21 14:11:38,1.0,3.76,5.82,32.9,58.0,3.09
,2025-08-21 19:11:38,1.0,4.84,7.35,27.9,89.0,1.54
,2025-08-22 00:11:38,1.0,6.6,10.39,26.9,83.0,2.57
,2025-08-22 05:11:38,1.0,7.2,13.43,26.9,83.0,4.12
,2025-08-22 10:11:38,1.0,6.41,9.98,29.9,74.0,3.09
,2025-08-22 15:11:38,1.0,6.11,11.08,30.9,79.0,4.12
,2025-08-22 20:11:38,2.0,10.38,25.84,27.9,89.0,4.12
,2025-08-23 01:11:38,2.0,12.94,32.89,27.9,89.0,4.12
,2025-08-23 06:11:38,2.0,13.83,35.6,27.9,83.0,5.14
,2025-08-23 11:11:38,2.0,13.98,42.18,27.9,89.0,4.12
,2025-08-23 16:11:38,3.0,18.04,59.73,28.9,84.0,3.09
,2025-08-23 21:11:38,3.0,17.24,72.63,27.9,89.0,4.12
,2025-08-24 02:11:38,3.0,17.07,69.66,27.9,89.0,4.63
,2025-08-24 07:11:38,3.0,17.21,64.85,27.9,89.0,3.09
,2025-08-24 12:11:38,3.0,18.01,84.59,28.9,89.0,4.63
,2025-08-24 17:11:38,3.0,19.52,89.34,28.9,84.0,5.14
,2025-08-24 22:11:38,3.0,20.24,95.16,27.9,89.0,4.12
,2025-08-25 03:11:38,3.0,19.61,91.93,27.9,89.0,2.57
,2025-08-25 08:11:38,3.0,19.47,87.52,27.9,78.0,4.12
,2025-08-25 13:11:38,3.0,18.84,85.07,29.9,74.0,3.6
,2025-08-25 18:11:38,3.0,20.36,96.6,29.9,74.0,4.12
,2025-08-25 23:11:38,3.0,20.67,98.59,27.9,83.0,3.6
,2025-08-26 04:11:38,3.0,19.62,88.22,27.9,83.0,2.06
,2025-08-26 09:11:38,3.0,19.08,73.64,29.9,70.0,3.6
,2025-08-26 14:11:38,3.0,19.5,75.42,31.9,58.0,4.12
,2025-08-26 19:11:38,3.0,17.5,64.97,28.9,74.0,5.14
,2025-08-27 00:11:38,3.0,18.42,72.42,27.9,78.0,4.12
,2025-08-27 05:11:38,3.0,18.02,65.87,26.9,83.0,4.12
,2025-08-27 10:11:38,3.0,17.26,57.06,29.9,70.0,5.14
,2025-08-27 15:11:38,3.0,18.06,64.59,31.9,58.0,7.72
,2025-08-27 20:11:38,3.0,17.58,76.65,28.9,70.0,5.14
,2025-08-28 01:11:38,3.0,16.37,68.23,27.9,78.0,3.6
,2025-08-28 06:11:38,3.0,14.74,62.45,27.9,78.0,4.63
,2025-08-28 11:11:38,3.0,15.24,63.53,31.9,62.0,5.14
,2025-08-28 16:11:38,3.0,13.84,50.13,31.9,62.0,6.17
